Type,peak_to_peak_amplitude,mean_amplitude_peaks,mean_amplitude_valleys,std_deviation_peak_amplitudes,std_deviation_valley_amplitudes,signal_energy,signal_power,zero_crossing_rate
AA,6.016290374,-0.012761317,0.35746702,1.387990689,1.294026906,687.8025562,3.779134924,0.593406593
AA,5.330985615,0.261368942,0.46857736,1.273404094,1.295690456,594.0666852,3.264102666,0.598901099
AA,5.518611986,0.329576071,0.357919518,1.251495842,1.323916682,599.9439507,3.296395334,0.598901099
AA,5.200077127,0.289289989,0.424657786,1.25650214,1.334497742,597.6226107,3.283640718,0.587912088
AA,4.904941876,0.282204669,0.42856523,1.275428032,1.309799845,611.6802087,3.360880268,0.598901099
AA,4.735053901,0.338112789,0.376836879,1.233265936,1.306981613,588.0447818,3.231015284,0.587912088
AA,5.463410325,0.24825624,0.402460418,1.28536085,1.251838546,558.2642975,3.06738625,0.598901099
AA,6.482458939,0.18746968,0.199344552,1.345258783,1.37260778,635.382005,3.491109918,0.587912088
AA,5.291103415,0.209036264,0.416355212,1.328327043,1.335297408,629.0981921,3.456583473,0.598901099
AA,5.52885956,0.292528226,0.400929968,1.271059195,1.335192259,594.4410556,3.266159646,0.598901099
AA,6.190960209,-0.112342501,-0.356194499,1.166972543,1.365468785,585.5379224,3.217241332,0.576923077
AA,6.221275412,-0.046049236,-0.268079259,1.165506174,1.361932071,577.5946458,3.173596955,0.576923077
AA,6.123680334,-0.186950075,-0.288880838,1.170122361,1.379939615,579.9524501,3.186551924,0.576923077
AA,6.477845642,-0.025420339,-0.223916145,1.23320869,1.37561163,588.4404204,3.233189123,0.576923077
AA,6.39380238,-0.013225087,-0.221861637,1.24719975,1.474642971,641.4869374,3.524653502,0.587912088
AA,6.721188094,0.018794607,-0.156974896,1.235426798,1.362568568,604.276477,3.320200423,0.576923077
AA,5.732031254,-0.057630972,-0.175506804,1.201277611,1.444707978,596.6896538,3.278514581,0.587912088
AA,5.915978159,-0.182663417,-0.309137038,1.185035295,1.409151431,606.4016559,3.33187723,0.576923077
AA,6.03052569,-0.071908379,-0.161313709,1.177634524,1.40742207,593.4132159,3.260512175,0.576923077
AA,6.102125508,0.069457312,0.099385534,1.355065967,1.385109904,633.5409318,3.480994131,0.593406593
AA,6.070913183,0.065581043,0.035403489,1.339912833,1.378533517,622.7023672,3.421441578,0.593406593
DA,8.892901107,0.336063514,0.259139515,1.281619459,1.059689242,529.5932841,2.909853209,0.587912088
DA,8.558956585,0.278496055,0.249658688,1.264396949,1.066974735,520.4541813,2.859638359,0.598901099
DA,12.78917815,0.297041858,0.157182976,1.819089162,1.394135485,922.6010408,5.069236488,0.587912088
DA,12.72460206,0.238109337,0.20267823,1.823478973,1.395894481,926.7635889,5.092107631,0.587912088
DA,12.66388459,0.112560746,0.215515355,1.817763741,1.362473389,917.532325,5.041386401,0.587912088
DA,12.99910175,0.308151133,0.094689708,1.785888217,1.449172014,946.9683827,5.203122982,0.576923077
DA,12.75862538,0.246802885,0.148162827,1.787862921,1.363374539,916.4545993,5.035464832,0.598901099
DA,12.45314123,0.152061564,0.138880643,1.830231562,1.358230178,912.0346074,5.011179162,0.587912088
DA,12.61304559,0.308230751,0.099232882,1.863936947,1.318508056,921.251936,5.061823824,0.598901099
DA,13.03128209,0.167802509,0.173228379,1.855793534,1.429849504,954.6374704,5.245260827,0.587912088
DA,12.82196683,0.246444633,0.211581519,1.837289517,1.399498031,937.5073322,5.151139188,0.598901099
DA,10.73795855,0.370823561,0.176910341,1.608779021,1.286262457,758.6125096,4.168200602,0.587912088
DA,10.79804888,0.366602429,0.215246639,1.623220602,1.272340604,759.3213667,4.172095422,0.587912088
DA,10.68775652,0.395741873,0.235348382,1.558043184,1.288807507,741.159407,4.072304434,0.576923077
DA,10.74761112,0.359910633,0.147378699,1.593862266,1.320798436,752.7262787,4.135858674,0.598901099
DA,10.84660627,0.216988529,0.193454863,1.615463234,1.302192832,744.9234478,4.092985977,0.598901099
DA,10.64036154,0.386542206,0.290776108,1.694230752,1.303567961,808.3110817,4.44126968,0.60989011
DA,11.6587876,0.416115572,0.104734631,1.648373285,1.349583564,802.8430323,4.411225452,0.587912088
DA,10.29336526,0.348651287,0.112910012,1.574704701,1.32214524,737.9751162,4.054808331,0.587912088
DA,10.84190416,0.397744459,0.127516494,1.620248876,1.314810074,774.646476,4.256299319,0.576923077
DA,11.21475984,0.096906535,0.042077221,1.5478732,1.420600941,826.7109747,4.542367993,0.598901099
DA,11.23589807,0.083634769,-0.042028355,1.537606915,1.434872297,819.8066638,4.504432219,0.598901099
DA,11.3172003,0.097510426,0.085639861,1.533613976,1.424874182,819.9305966,4.505113168,0.598901099
DA,11.08011426,0.130085606,0.119507386,1.531166292,1.422571324,844.7606939,4.641542274,0.587912088
DA,11.29645091,0.219477016,0.130594391,1.531111976,1.383300667,800.5981915,4.398891162,0.598901099
DA,11.16618193,0.319480598,0.135090194,1.583031815,1.404291514,865.7980646,4.757132223,0.60989011
DA,11.41957206,0.277873772,0.070579348,1.49083658,1.410167257,798.3973599,4.386798681,0.598901099
DA,10.79646605,0.107724105,0.147358678,1.534225252,1.357816064,778.5846415,4.277937591,0.598901099
DA,11.18046105,0.165255343,0.11627542,1.543275519,1.409174698,830.0582732,4.560759743,0.60989011
DA,11.61430345,0.270131497,0.269892202,1.752592211,1.382977202,908.030094,4.989176341,0.587912088
DA,11.65284643,0.096311679,0.198842611,1.776453234,1.380169427,909.8883724,4.999386662,0.598901099
DA,11.22062733,0.244247758,0.266945569,1.699177836,1.338644808,854.9760062,4.697670364,0.587912088
DA,12.0850133,0.316413786,0.266298217,1.770067622,1.434330785,934.0997123,5.132416002,0.598901099
DA,11.84389219,0.202095446,0.073168345,1.737647877,1.378278086,906.4980652,4.9807586,0.576923077
DA,11.88139263,0.064804396,0.074383928,1.800923181,1.337422875,902.7031519,4.959907428,0.587912088
DA,11.22199698,0.249484329,0.39810463,1.766540561,1.277126882,852.9001439,4.686264527,0.60989011
DA,11.89475297,0.090170757,0.213479664,1.86391999,1.392723348,929.9801901,5.109781264,0.598901099
DA,11.69149655,0.196320968,0.252168074,1.775804838,1.379591191,901.3040785,4.952220212,0.587912088
DA,14.64168628,-0.041504634,0.053889573,2.066850301,2.000048601,1498.378338,8.23284801,0.631868132
DA,14.49388082,-0.02457575,0.034146544,2.081698469,1.979641548,1475.702951,8.108257973,0.620879121
UA,6.977671958,0.333200493,0.004335843,1.430609709,1.399985289,711.9828077,3.911993449,0.587912088
UA,7.399539123,0.15453613,-0.071159694,1.47686551,1.416791238,714.075708,3.923492901,0.598901099
UA,9.995476385,0.344506052,0.043873988,1.626120506,1.48506828,877.0780134,4.819109964,0.598901099
UA,9.799884889,0.31284754,-0.007259512,1.620114327,1.467317515,858.071013,4.714675896,0.598901099
UA,10.09426782,0.285767546,0.128330243,1.649507315,1.466156856,879.925474,4.834755352,0.587912088
UA,10.43563466,0.236054053,0.06124425,1.702765999,1.512083178,908.2642093,4.990462688,0.598901099
UA,10.40540826,0.218426439,0.180715677,1.687112653,1.501670188,912.8982124,5.015924244,0.598901099
UA,9.987374761,0.160502503,0.090758145,1.655065317,1.493517617,895.6907126,4.921377542,0.598901099
UA,10.19401213,0.081482744,0.173510574,1.717933559,1.50674614,933.7037349,5.130240302,0.587912088
UA,9.615404928,0.308727235,0.208601831,1.654531707,1.476019908,896.1156933,4.9237126,0.587912088
UA,9.811717942,0.330924098,0.09321056,1.657262505,1.468389892,888.484286,4.881781791,0.587912088
UA,4.63157068,-0.078029227,0.084611479,1.055555665,1.059443216,473.1898455,2.599944206,0.587912088
UA,4.440630288,-0.081741706,0.077262605,1.066785053,1.066829444,476.4495302,2.617854561,0.587912088
UA,4.52608003,-0.116011691,0.045692007,1.076508516,1.040873972,475.5229166,2.612763278,0.587912088
UA,4.450881995,-0.120082348,-0.025095223,1.025032668,1.096960872,473.7473983,2.603007683,0.593406593
UA,5.200365303,-0.072782262,0.0917102,1.088059655,1.117494663,499.1732061,2.742709924,0.587912088
UA,4.617625293,-0.049600416,-0.07986233,1.06608134,1.050263277,479.6892792,2.63565538,0.587912088
UA,4.562327433,-0.097899128,0.084238463,1.077033591,1.153563499,502.7547757,2.762388878,0.576923077
UA,4.826593221,-0.127513651,0.03524426,1.135285444,1.122236743,516.5204479,2.838024439,0.576923077
UA,4.622384085,-0.005573142,0.093604366,1.080501366,1.046408533,461.2011478,2.534072241,0.587912088
UA,7.540704738,-0.037165125,0.201855856,1.443094681,1.585936318,808.0963803,4.440090002,0.598901099
UA,7.798002835,0.092195165,0.223473411,1.464133023,1.591029498,813.0134966,4.467107124,0.598901099
UA,7.681936335,0.098199346,0.249013405,1.455147828,1.585163869,823.3851896,4.524094449,0.598901099
UA,7.641540358,0.013154685,0.343423401,1.42636859,1.554767145,819.4260501,4.502340934,0.587912088
UA,7.086138727,-0.011874997,0.020524897,1.404674192,1.571079749,814.7135725,4.4764482,0.598901099
UA,7.254074031,0.191817995,0.305184977,1.486526619,1.473692694,818.2356267,4.495800146,0.598901099
UA,8.020291877,0.214401753,0.26984011,1.409136369,1.560334427,789.801763,4.339570126,0.598901099
UA,7.02446511,-0.020145488,0.18963661,1.399927414,1.504004209,780.1189394,4.286367799,0.60989011
UA,7.86527845,0.088656297,0.201117847,1.49874216,1.608153731,845.6764312,4.646573798,0.598901099
UA,4.647891423,0.100062504,0.118037404,1.37035813,1.146398004,541.6710045,2.97621431,0.631868132
UA,4.974784363,0.019088749,0.020828159,1.355490498,1.134558208,535.404279,2.941781753,0.631868132
UA,4.922409541,0.079538476,0.044962947,1.360764601,1.190177513,550.4630749,3.02452239,0.620879121
UA,4.412913656,-0.008772617,0.155844312,1.342650612,1.077806939,512.2797595,2.814723953,0.631868132
UA,5.123326413,0.083559667,0.005767897,1.374931077,1.195291055,538.4375038,2.958447823,0.631868132
UA,4.923289812,-0.001573837,0.121701407,1.413414709,1.11350264,547.4615883,3.008030705,0.620879121
UA,4.907058685,-0.118758637,0.031722392,1.300488907,1.136491857,508.4903557,2.793903053,0.642857143
UA,5.141273756,0.048412676,0.078487276,1.361792912,1.131151847,546.4454579,3.002447571,0.620879121
UA,4.958572541,0.101916355,-0.021204889,1.400338624,1.154376089,543.9134552,2.988535468,0.620879121
UA,5.973252897,0.040944405,0.283868836,1.257183106,1.32433285,639.1164283,3.511628727,0.554945055
UA,6.077344627,0.017240184,0.24871635,1.259294669,1.327095348,630.6348283,3.465026529,0.554945055
PBS_DA,0.883428847,-0.07237406,-0.04283071,0.199528162,0.187622145,11.70890312,0.064334633,0.604395604
PBS_DA,0.773000241,-0.066646769,-0.057988475,0.188905478,0.162037312,8.964628953,0.049256203,0.604395604
PBS_DA,0.647427959,-0.061526625,-0.043258784,0.174851218,0.14725402,7.083163617,0.038918481,0.604395604
PBS_DA,5.693959668,0.244810976,-0.057519391,1.193690755,1.053931871,484.5507952,2.662367007,0.587912088
PBS_DA,2.846979834,0.132340917,-0.028759696,0.59839463,0.526965935,121.1376988,0.665591752,0.587912088
PBS_DA,1.897986556,0.088227278,-0.01917313,0.398929753,0.351310624,53.83897724,0.295818556,0.587912088
PBS_DA,1.423489917,0.061475201,-0.019420634,0.312662797,0.276862048,30.2844247,0.166397938,0.587912088
PBS_DA,1.138791934,0.068433463,-0.017957775,0.255753688,0.228676139,19.38203181,0.10649468,0.587912088
PBS_DA,0.948993278,0.058125507,0.001097693,0.220991712,0.186310004,13.45974431,0.073954639,0.587912088
PBS_DA,0.81342281,0.046952229,0.000861008,0.199847369,0.168620531,9.888791739,0.054334021,0.587912088
PBS_DA,0.711744958,0.043006864,-0.005089969,0.182032761,0.159343254,7.571106175,0.041599484,0.587912088
PBS_DA,0.632662185,-0.009294838,-0.008472321,0.160435494,0.145622349,5.982108583,0.032868728,0.587912088
PBS_DA,5.579329407,-0.030067198,0.004394923,1.091914728,1.154577837,428.9674455,2.356963986,0.60989011
PBS_DA,2.789664703,-0.016042306,-0.004442224,0.561501492,0.587960247,107.2418614,0.589240997,0.60989011
PBS_DA,1.859776469,-0.006672179,-0.001130837,0.387462017,0.416587051,47.6630495,0.261884887,0.60989011
PBS_DA,1.394832352,-0.004239984,0.007762187,0.304226416,0.336728151,26.81046535,0.147310249,0.60989011
PBS_DA,1.115865881,0.012052968,0.021240437,0.262589094,0.284097892,17.15869782,0.094278559,0.60989011
PBS_DA,0.929888234,0.002654301,0.022325626,0.223596451,0.239459159,11.91576238,0.065471222,0.60989011
PBS_DA,0.797047058,0.001199662,0.003500315,0.206082412,0.211237544,8.754437664,0.048101306,0.60989011
PBS_DA,0.697416176,0.024319671,0.045503665,0.186298475,0.203293832,6.702616337,0.036827562,0.60989011
PBS_DA,0.61992549,0.041249655,0.065775847,0.190526021,0.189657899,5.295894389,0.029098321,0.60989011
PBS_DA,9.565796673,0.232296439,0.057371027,1.543547412,1.65298306,933.7609566,5.130554707,0.604395604
PBS_DA,4.782898336,0.114448184,0.041271664,0.79106102,0.829354429,233.4402392,1.282638677,0.604395604
PBS_DA,3.188598891,0.061874193,0.036780299,0.545895964,0.567138191,103.7512174,0.570061634,0.604395604
PBS_DA,2.391449168,0.066513267,0.021547754,0.432697076,0.44980238,58.36005979,0.320659669,0.604395604
PBS_DA,1.913159335,0.054512903,0.012265967,0.354939948,0.376320898,37.35043826,0.205222188,0.604395604
PBS_DA,1.594299445,0.052129692,0.034338713,0.312129425,0.327291153,25.93780435,0.142515409,0.604395604
PBS_DA,1.366542382,0.043464363,0.03913899,0.277154137,0.297488647,19.05634605,0.104705198,0.604395604
PBS_DA,1.188023974,0.046530563,0.058885392,0.253515947,0.281150871,14.59001495,0.080164917,0.604395604
PBS_DA,1.022185576,0.072096656,0.070070065,0.241261429,0.259165991,11.52791304,0.063340182,0.604395604
PBS_DA,5.640287745,0.229060955,-0.044724276,1.187358042,1.046764821,477.8459535,2.625527217,0.587912088
PBS_DA,5.593665534,0.161646564,-0.033849131,1.176308507,1.039048195,473.8145156,2.603376459,0.576923077
PBS_DA,5.913458351,0.107506357,-0.088260683,1.246478456,1.068655045,514.0578451,2.824493654,0.587912088
PBS_DA,5.500274989,0.171234791,-0.015134402,1.176520492,1.038386158,477.8325855,2.625453766,0.587912088
PBS_DA,5.744288844,0.188689561,0.022585229,1.193497782,1.107311163,483.7985419,2.658233747,0.587912088
PBS_DA,5.578045535,0.059262712,-0.019040817,1.290237818,1.060671242,529.6458845,2.910142222,0.598901099
PBS_DA,5.799804499,0.078405527,0.159909302,1.221155154,1.088200127,496.2829338,2.726829307,0.587912088
PBS_DA,5.682111777,0.236834914,0.001164333,1.18492559,1.028249472,483.0572036,2.654160459,0.576923077
PBS_DA,5.552479135,-0.050986403,-0.000646703,1.086853654,1.148277298,429.0728364,2.357543057,0.60989011
PBS_DA,5.659690283,-0.025303465,0.049128395,1.093008665,1.15998259,429.8765163,2.361958881,0.60989011
PBS_DA,7.14663951,-0.055374694,-0.131650346,1.116307461,1.097634654,451.0646818,2.478377372,0.587912088
PBS_DA,6.405936974,-0.060575294,-0.095809339,1.09733246,1.077896697,440.5558533,2.420636557,0.598901099
PBS_DA,5.609603663,0.010160919,0.037846002,1.110541473,1.171818869,432.2641711,2.375077863,0.631868132
PBS_DA,7.054934123,-0.081268452,-0.104351651,1.092182132,1.138163421,457.0730982,2.511390649,0.598901099
PBS_DA,5.354488886,-0.015430012,0.034842473,1.099952061,1.103574077,417.4788292,2.293839721,0.598901099
PBS_DA,7.226838613,-0.005743771,-0.077379351,1.115829459,1.138970465,461.5330348,2.535895796,0.60989011
PBS_DA,5.664017942,-0.052925092,0.028835552,1.122209609,1.129053178,433.830729,2.383685324,0.598901099
PBS_DA,9.655004169,0.272664571,-0.012796088,1.536394517,1.623510777,927.866129,5.098165544,0.615384615
PBS_DA,9.60889004,0.164591156,0.073133354,1.559016014,1.665697122,945.5435366,5.195294157,0.604395604
PBS_DA,9.87732061,0.315108737,0.119068876,1.529664727,1.625428339,940.8526027,5.169519795,0.615384615
PBS_DA,9.432502148,0.052320049,-0.007942428,1.532797216,1.628192848,920.9720511,5.060285995,0.637362637
PBS_DA,9.534882982,0.038280321,0.083496225,1.546863833,1.602878837,915.9278486,5.032570597,0.626373626
PBS_DA,9.7694878,0.3031349,0.211120057,1.484145986,1.615523979,900.0237413,4.945185392,0.615384615
PBS_DA,9.859715958,0.167944726,-0.13866511,1.596265883,1.620742028,954.4073574,5.243996469,0.615384615
PBS_DA,9.382625141,0.199684329,0.012859108,1.515904893,1.60728484,909.2525451,4.995893105,0.626373626
PBS_DA,9.66385758,0.166832426,0.104783926,1.5597535,1.641220673,932.8802343,5.125715573,0.615384615
PBS_DA,7.383307748,-0.10171107,-0.133014697,1.223366891,1.176294119,530.0982939,2.912627989,0.615384615
PBS_DA,3.691653874,-0.054046169,-0.070843128,0.622706404,0.598955785,132.5245735,0.728156997,0.615384615
PBS_DA,2.461102583,-0.041772048,-0.054175399,0.437400563,0.409950545,58.89981044,0.323625332,0.615384615
PBS_DA,1.845826937,-0.061013607,-0.040492347,0.343839336,0.318233775,33.13114337,0.182039249,0.615384615
PBS_DA,1.47666155,-0.04938174,-0.040937969,0.273185335,0.268124297,21.20393176,0.11650512,0.615384615
PBS_DA,1.230551291,-0.047713052,-0.030426302,0.236320591,0.234733565,14.72495261,0.080906333,0.615384615
PBS_DA,1.05475825,-0.048025468,-0.038202897,0.2139585,0.209462354,10.81833253,0.059441388,0.615384615
PBS_DA,0.922913468,-0.038767149,-0.024318111,0.184242775,0.200893948,8.282785843,0.045509812,0.615384615
PBS_DA,0.820367528,-0.054778144,-0.018291938,0.167703449,0.20002727,6.544423382,0.03595837,0.615384615
PBS_DA,10.158356,0.454502723,0.172699033,1.578125927,1.532826057,871.7618108,4.789900059,0.598901099
PBS_DA,5.079177999,0.235029725,0.086349516,0.79424348,0.766413028,217.9404527,1.197475015,0.598901099
PBS_DA,3.386118666,0.166369461,0.063398426,0.529709846,0.514081186,96.86242342,0.532211118,0.598901099
PBS_DA,2.539589,0.128558569,0.036234322,0.404474177,0.399956531,54.48511317,0.299368754,0.598901099
PBS_DA,2.0316712,0.116721407,0.023014831,0.337224535,0.320821993,34.87047243,0.191596002,0.598901099
PBS_DA,1.693059333,0.09974917,0.020373282,0.287077752,0.269391448,24.21560586,0.133052779,0.598901099
PBS_DA,1.451193714,0.106137379,0.00757966,0.24685644,0.245944853,17.79105736,0.097753062,0.598901099
PBS_DA,1.2697945,0.094819408,0.034614079,0.222155332,0.209770289,13.62127829,0.074842188,0.598901099
PBS_DA,1.128706222,0.080523198,0.036202918,0.205909978,0.191850116,10.76249149,0.059134569,0.598901099
PBS_DA,5.165710718,0.009373926,0.218340554,1.047258078,1.128841305,422.1644404,2.319584837,0.565934066
PBS_DA,2.582855359,0.008613343,0.109170277,0.533835808,0.564420653,105.5411101,0.579896209,0.565934066
PBS_DA,1.721903573,-0.012554858,0.067444449,0.377611187,0.38785033,46.90716004,0.257731649,0.565934066
PBS_DA,1.29142768,-0.013500679,0.064645048,0.289319889,0.298702594,26.38527752,0.144974052,0.565934066
PBS_DA,1.033142144,-0.025563244,0.059912293,0.239578883,0.245149379,16.88657761,0.092783393,0.565934066
PBS_DA,0.860951786,-0.023143716,0.071291766,0.199477187,0.213468861,11.72679001,0.064432912,0.565934066
PBS_DA,0.737958674,-0.006779894,0.083834414,0.182441494,0.19338615,8.615600824,0.047338466,0.565934066
PBS_DA,0.64571384,-0.018571798,0.049878791,0.172190563,0.182279281,6.596319381,0.036243513,0.565934066
PBS_DA,0.573967858,-0.012102367,0.051661201,0.167158039,0.177847103,5.211906671,0.02863685,0.565934066
PBS_DA,6.184001926,-0.335201767,-0.10008027,1.298153066,1.188516008,573.736253,3.152396994,0.604395604
PBS_DA,3.092000963,-0.170119187,-0.047488688,0.660829201,0.604605888,143.4340632,0.788099249,0.604395604
PBS_DA,2.061333975,-0.108954871,-0.041397701,0.448847734,0.411686365,63.74847256,0.350266333,0.604395604
PBS_DA,1.546000482,-0.086285085,-0.027153903,0.338617321,0.313194481,35.85851581,0.197024812,0.604395604
PBS_DA,1.236800385,-0.067208559,-0.023268895,0.273215409,0.260488664,22.94945012,0.12609588,0.604395604
PBS_DA,1.030666988,-0.072964056,-0.025764802,0.226987448,0.216116339,15.93711814,0.087566583,0.604395604
PBS_DA,4.870181741,-0.018540469,0.55438655,1.1568955,1.045522429,494.2360674,2.715582788,0.56043956
PBS_DA,6.338405322,-0.199783037,0.025438797,1.247542974,1.194687376,602.4970686,3.310423454,0.582417582
PBS_DA,8.581671916,0.153805982,0.287484832,1.583385889,1.47080364,902.251587,4.957426302,0.582417582
PBS_DA,9.883387648,0.145937477,-0.058453128,1.550330627,1.612783516,918.7107869,5.047861467,0.576923077
PBS_DA,7.488707873,0.005786407,-0.090688897,1.610598053,1.59607129,969.61412,5.32755011,0.582417582
PBS_DA,8.820942289,-0.316838137,0.238673603,1.961048533,1.698299102,1363.945516,7.494206134,0.593406593
PBS_DA,10.11983331,0.054880742,-0.134654376,1.828111861,1.541331595,999.0780755,5.489439975,0.582417582
PBS_DA,7.769581845,-0.092814046,0.152648978,1.270466334,1.300796486,627.9498113,3.450273688,0.571428571
PBS_DA,5.881135092,-0.222854732,-0.157452056,1.340630525,1.153843884,572.6296371,3.146316687,0.593406593
PBS_DA,6.911422357,0.111723812,-0.038375223,1.484637027,1.164043686,639.7085651,3.514882226,0.587912088
PBS_DA,9.216708693,0.016101791,0.076333623,1.977048775,1.460943938,908.3105235,4.990717162,0.604395604
PBS_DA,8.419053314,-0.232388056,-0.089549876,1.270848581,1.277175775,592.5598221,3.255823198,0.626373626
PBS_DA,9.190352899,0.444310902,0.124516304,1.522120933,1.43261792,773.5064232,4.250035292,0.598901099
PBS_DA,5.641571276,0.233021529,-0.047023885,1.198536304,1.056975886,487.7861661,2.68014377,0.587912088
